flight_id,departure_time,arrival_time,airline,origin_airport,destination_airport,weather_condition,airport_congestion,delay_time,temperature,wind_speed,hour,passengers
4465,2025-05-26 02:43:41,2025-05-26 06:43:41,BlueHorizon Airlines,LHR,AMS,Hot,Severe,72,33,17,2,284
4466,2025-03-15 11:26:41,2025-03-15 15:26:41,SkyHigh Airways,LAX,ORD,Sunny,Severe,111,-4,6,11,208
4467,2025-04-22 22:18:41,2025-04-23 01:18:41,JetStream Airlines,ORD,LAX,Cloudy,High,96,-3,1,22,237
4468,2025-03-17 21:20:41,2025-03-18 01:20:41,SkyHigh Airways,ORD,LHR,Hazy,Low,80,0,46,21,386
4469,2024-11-15 22:37:41,2024-11-16 03:37:41,CloudNine Aviation,SCL,JFK,Stormy,Medium,81,13,28,22,363
4470,2025-04-17 20:41:41,2025-04-18 01:41:41,Sunset Skies Air,ORD,ORD,Hazy,Severe,26,4,46,20,388
4471,2024-11-21 08:39:41,2024-11-21 11:39:41,JetStream Airlines,GRU,NRT,Rainy,Severe,44,36,37,8,292
4472,2024-12-15 22:10:41,2024-12-16 03:10:41,EagleFly Express,CPT,HND,Windy,Severe,6,4,29,22,277
4473,2025-09-17 06:34:41,2025-09-17 10:34:41,CloudNine Aviation,SCL,SYD,Icy,Medium,102,31,18,6,265
4474,2025-08-27 09:37:41,2025-08-27 13:37:41,JetStream Airlines,AMS,JFK,Cloudy,High,43,18,50,9,218
4475,2025-04-07 13:45:41,2025-04-07 16:45:41,SkyHigh Airways,JFK,SFO,Sunny,High,92,31,17,13,218
4476,2025-07-05 10:41:41,2025-07-05 11:41:41,Sunset Skies Air,GRU,SFO,Cloudy,Severe,68,-2,50,10,286
4477,2025-07-28 20:23:41,2025-07-29 00:23:41,Sunset Skies Air,SFO,SYD,Hot,Low,6,9,47,20,360
4478,2025-02-13 06:24:41,2025-02-13 11:24:41,SkyHigh Airways,HKG,GRU,Windy,Medium,18,39,47,6,356
4479,2024-10-13 07:37:41,2024-10-13 09:37:41,Sunset Skies Air,LAX,GRU,Rainy,Medium,53,27,44,7,297
4480,2025-06-05 00:29:41,2025-06-05 04:29:41,BlueHorizon Airlines,SFO,HND,Sunny,High,93,6,22,0,378
4481,2025-02-09 09:38:41,2025-02-09 10:38:41,BlueHorizon Airlines,JFK,SCL,Cold,Severe,95,30,1,9,320
4482,2025-01-16 14:33:41,2025-01-16 16:33:41,Sunset Skies Air,DXB,GRU,Snowy,Severe,97,9,4,14,201
4483,2025-09-20 02:46:41,2025-09-20 04:46:41,BlueHorizon Airlines,SFO,ORD,Foggy,High,80,-7,49,2,216
4484,2024-10-21 13:12:41,2024-10-21 16:12:41,JetStream Airlines,GRU,HND,Cloudy,Medium,38,39,27,13,297
4485,2025-07-01 19:49:41,2025-07-01 20:49:41,CloudNine Aviation,AMS,LHR,Sunny,Medium,20,-7,43,19,237
4486,2024-11-09 09:46:41,2024-11-09 13:46:41,EagleFly Express,CDG,CDG,Cloudy,High,6,36,11,9,272
4487,2025-01-07 18:08:41,2025-01-07 21:08:41,Sunset Skies Air,HKG,HKG,Snowy,Low,116,10,50,18,304
4488,2025-05-22 18:02:41,2025-05-22 23:02:41,EagleFly Express,HKG,FRA,Foggy,High,51,28,18,18,191
4489,2025-05-10 19:42:41,2025-05-10 22:42:41,JetStream Airlines,HND,SYD,Icy,Low,66,33,2,19,356
4490,2024-11-21 11:02:41,2024-11-21 12:02:41,BlueHorizon Airlines,FRA,CPT,Hazy,Low,56,12,22,11,327
4491,2024-10-19 10:49:41,2024-10-19 13:49:41,BlueHorizon Airlines,JFK,FRA,Foggy,High,23,13,6,10,196
4492,2025-06-25 08:16:41,2025-06-25 12:16:41,SkyHigh Airways,JFK,NRT,Cold,Medium,4,39,32,8,210
4493,2024-10-23 07:59:41,2024-10-23 10:59:41,CloudNine Aviation,AMS,DXB,Foggy,High,24,3,0,7,320
4494,2025-02-02 12:38:41,2025-02-02 16:38:41,Sunset Skies Air,CDG,HKG,Rainy,Low,118,34,40,12,349
4495,2025-03-01 20:24:41,2025-03-02 00:24:41,EagleFly Express,FRA,SYD,Stormy,Low,50,37,50,20,357
4496,2025-06-25 21:11:41,2025-06-26 01:11:41,BlueHorizon Airlines,SYD,SCL,Sunny,Medium,52,27,4,21,284
4497,2025-05-09 15:51:41,2025-05-09 20:51:41,BlueHorizon Airlines,LAX,CDG,Windy,High,10,28,10,15,390
4498,2025-07-07 02:46:41,2025-07-07 04:46:41,Sunset Skies Air,LAX,HND,Windy,Low,75,29,9,2,212
4499,2025-07-18 20:26:41,2025-07-18 21:26:41,JetStream Airlines,FRA,FRA,Snowy,Low,28,-4,8,20,202
4500,2025-05-15 18:39:41,2025-05-15 20:39:41,EagleFly Express,JFK,LAX,Stormy,Medium,105,-7,18,18,360
4501,2024-10-06 20:21:41,2024-10-06 22:21:41,SkyHigh Airways,SYD,HND,Rainy,Low,49,-1,6,20,255
4502,2024-12-28 18:13:41,2024-12-28 22:13:41,Sunset Skies Air,SCL,HKG,Snowy,High,17,0,6,18,317
4503,2025-05-21 01:55:41,2025-05-21 04:55:41,SkyHigh Airways,NRT,SCL,Foggy,High,107,24,29,1,172
4504,2024-12-02 18:27:41,2024-12-02 19:27:41,SkyHigh Airways,NRT,ORD,Rainy,Low,65,22,4,18,223
4505,2024-10-06 12:56:41,2024-10-06 13:56:41,EagleFly Express,SFO,NRT,Hazy,Low,115,-5,0,12,358
4506,2025-03-02 01:59:41,2025-03-02 05:59:41,SkyHigh Airways,SCL,SCL,Icy,High,3,-9,16,1,313
4507,2025-08-17 23:39:41,2025-08-18 03:39:41,Sunset Skies Air,LAX,FRA,Rainy,Medium,92,23,21,23,376
4508,2024-12-12 18:08:41,2024-12-12 21:08:41,SkyHigh Airways,JFK,SFO,Snowy,Medium,110,33,20,18,273
4509,2025-07-07 23:29:41,2025-07-08 02:29:41,CloudNine Aviation,CDG,JFK,Foggy,Severe,45,0,26,23,305
4510,2025-01-17 23:18:41,2025-01-18 04:18:41,SkyHigh Airways,LAX,SCL,Icy,Severe,28,19,1,23,287
4511,2024-10-19 13:22:41,2024-10-19 16:22:41,CloudNine Aviation,FRA,NRT,Cold,High,64,17,17,13,215
4512,2025-01-06 13:25:41,2025-01-06 18:25:41,Sunset Skies Air,JFK,ORD,Cloudy,High,120,15,41,13,221
4513,2025-09-04 10:01:41,2025-09-04 15:01:41,JetStream Airlines,HKG,CPT,Icy,Severe,69,11,26,10,283
4514,2025-07-25 01:24:41,2025-07-25 02:24:41,SkyHigh Airways,SFO,JFK,Cold,High,91,17,31,1,376
4515,2025-09-16 16:35:41,2025-09-16 17:35:41,CloudNine Aviation,HND,SCL,Stormy,High,3,-7,28,16,313
4516,2025-04-02 02:39:41,2025-04-02 04:39:41,CloudNine Aviation,AMS,SYD,Icy,Low,70,10,50,2,175
4517,2025-04-30 03:42:41,2025-04-30 04:42:41,SkyHigh Airways,CDG,SFO,Icy,Medium,89,5,3,3,327
4518,2024-11-13 18:10:41,2024-11-13 22:10:41,EagleFly Express,AMS,DXB,Stormy,High,113,3,44,18,182
4519,2025-04-10 02:46:41,2025-04-10 07:46:41,JetStream Airlines,SCL,HKG,Cloudy,Medium,43,-9,10,2,193
4520,2025-03-06 18:16:41,2025-03-06 20:16:41,BlueHorizon Airlines,CDG,LAX,Rainy,Medium,88,-2,45,18,372
4521,2025-08-04 17:50:41,2025-08-04 20:50:41,SkyHigh Airways,NRT,LAX,Icy,Medium,69,32,47,17,343
4522,2024-10-07 13:25:41,2024-10-07 18:25:41,JetStream Airlines,HKG,FRA,Stormy,High,18,26,31,13,209
4523,2024-10-27 13:02:41,2024-10-27 17:02:41,JetStream Airlines,CPT,HKG,Stormy,Low,25,20,14,13,343
4524,2024-12-16 16:37:41,2024-12-16 18:37:41,Sunset Skies Air,CDG,LAX,Hazy,Severe,62,35,24,16,334
4525,2024-11-30 14:16:41,2024-11-30 19:16:41,Sunset Skies Air,FRA,CDG,Cold,High,117,34,19,14,270
4526,2025-04-28 23:14:41,2025-04-29 00:14:41,CloudNine Aviation,FRA,LAX,Stormy,Low,27,29,19,23,313
4527,2025-07-19 23:43:41,2025-07-20 01:43:41,EagleFly Express,ORD,LHR,Hazy,High,107,9,16,23,197
4528,2025-04-26 17:49:41,2025-04-26 22:49:41,BlueHorizon Airlines,CDG,ORD,Cold,Low,80,15,11,17,302
4529,2025-03-14 06:26:41,2025-03-14 09:26:41,Sunset Skies Air,LAX,SFO,Windy,Low,56,15,10,6,385
4530,2025-02-11 05:40:41,2025-02-11 06:40:41,SkyHigh Airways,AMS,AMS,Stormy,Low,14,32,15,5,369
4531,2025-09-02 11:07:41,2025-09-02 14:07:41,JetStream Airlines,AMS,SFO,Sunny,Severe,98,19,28,11,179
4532,2024-10-21 17:06:41,2024-10-21 20:06:41,Sunset Skies Air,DXB,GRU,Cold,Low,47,27,33,17,231
4533,2025-03-30 22:51:41,2025-03-31 00:51:41,CloudNine Aviation,LHR,LAX,Hazy,Medium,117,18,50,22,238
4534,2024-12-27 22:40:41,2024-12-27 23:40:41,Sunset Skies Air,HKG,LHR,Hazy,High,66,-2,35,22,350
4535,2024-11-18 00:06:41,2024-11-18 03:06:41,EagleFly Express,AMS,JFK,Cloudy,Severe,28,31,8,0,315
4536,2025-04-12 17:55:41,2025-04-12 18:55:41,BlueHorizon Airlines,NRT,CPT,Rainy,Medium,1,39,16,17,292
4537,2025-02-20 21:52:41,2025-02-20 22:52:41,EagleFly Express,GRU,SFO,Windy,High,98,30,17,21,270
4538,2025-02-16 14:58:41,2025-02-16 15:58:41,Sunset Skies Air,SCL,JFK,Windy,Low,82,0,25,14,251
4539,2025-08-26 22:02:41,2025-08-27 02:02:41,BlueHorizon Airlines,CDG,ORD,Cloudy,High,64,20,28,22,378
4540,2025-04-27 14:58:41,2025-04-27 16:58:41,JetStream Airlines,LAX,JFK,Foggy,Severe,105,29,41,14,386
4541,2025-04-17 01:10:41,2025-04-17 03:10:41,EagleFly Express,NRT,HKG,Foggy,Medium,100,14,40,1,251
4542,2025-01-11 11:24:41,2025-01-11 15:24:41,Sunset Skies Air,NRT,HND,Hot,Severe,107,21,10,11,199
4543,2025-01-08 13:46:41,2025-01-08 17:46:41,EagleFly Express,FRA,HKG,Sunny,High,97,21,29,13,382
4544,2025-08-16 02:04:41,2025-08-16 06:04:41,SkyHigh Airways,NRT,GRU,Hot,High,7,18,39,2,309
4545,2024-09-28 03:08:41,2024-09-28 04:08:41,JetStream Airlines,SCL,GRU,Hazy,High,89,1,16,3,380
4546,2025-07-13 22:56:41,2025-07-14 00:56:41,Sunset Skies Air,AMS,DXB,Hazy,Medium,76,30,23,22,196
4547,2024-10-06 06:27:41,2024-10-06 11:27:41,SkyHigh Airways,CPT,SYD,Foggy,High,34,21,29,6,295
4548,2025-01-16 06:26:41,2025-01-16 07:26:41,Sunset Skies Air,SYD,JFK,Hazy,Low,52,26,10,6,186
4549,2024-12-11 13:03:41,2024-12-11 14:03:41,JetStream Airlines,SYD,CPT,Snowy,High,14,8,48,13,324
4550,2025-07-12 12:27:41,2025-07-12 15:27:41,JetStream Airlines,SCL,JFK,Foggy,Medium,31,-4,20,12,358
4551,2025-03-18 18:02:41,2025-03-18 20:02:41,SkyHigh Airways,AMS,HND,Hazy,Medium,65,32,2,18,191
4552,2024-12-14 11:01:41,2024-12-14 14:01:41,EagleFly Express,HKG,SYD,Cold,Severe,27,-2,30,11,382
4553,2025-06-11 19:25:41,2025-06-11 23:25:41,Sunset Skies Air,CPT,LHR,Snowy,Low,18,11,47,19,306
4554,2025-05-03 08:48:41,2025-05-03 12:48:41,SkyHigh Airways,AMS,GRU,Stormy,Medium,41,-9,29,8,347
4555,2024-09-26 17:11:41,2024-09-26 20:11:41,SkyHigh Airways,DXB,NRT,Windy,High,38,28,13,17,339
4556,2024-09-22 23:03:41,2024-09-23 01:03:41,CloudNine Aviation,JFK,NRT,Rainy,Severe,12,-5,31,23,230
4557,2025-09-04 22:04:41,2025-09-04 23:04:41,JetStream Airlines,JFK,SCL,Snowy,High,39,18,3,22,368
4558,2025-04-02 02:06:41,2025-04-02 03:06:41,Sunset Skies Air,LAX,FRA,Rainy,Medium,6,14,13,2,172
4559,2025-09-03 18:20:41,2025-09-03 19:20:41,SkyHigh Airways,LAX,ORD,Foggy,Severe,23,23,24,18,385
4560,2025-09-08 13:55:41,2025-09-08 18:55:41,CloudNine Aviation,HKG,SFO,Sunny,High,74,26,10,13,287
4561,2024-10-14 01:13:41,2024-10-14 04:13:41,SkyHigh Airways,HKG,HND,Rainy,Severe,95,-5,17,1,368
4562,2025-06-07 04:23:41,2025-06-07 09:23:41,CloudNine Aviation,CDG,JFK,Windy,High,13,24,25,4,240
4563,2024-11-12 01:35:41,2024-11-12 03:35:41,Sunset Skies Air,LAX,CPT,Windy,Severe,96,26,49,1,200
4564,2025-07-17 13:54:41,2025-07-17 14:54:41,SkyHigh Airways,SYD,CPT,Windy,Severe,106,26,0,13,240
4565,2025-06-17 14:53:41,2025-06-17 18:53:41,SkyHigh Airways,JFK,LAX,Cloudy,Medium,50,19,19,14,343
4566,2025-07-23 01:07:41,2025-07-23 05:07:41,SkyHigh Airways,DXB,CPT,Windy,Severe,88,26,4,1,259
4567,2024-11-14 23:30:41,2024-11-15 03:30:41,JetStream Airlines,CPT,DXB,Cold,Medium,5,-9,40,23,239
4568,2025-03-11 15:27:41,2025-03-11 16:27:41,BlueHorizon Airlines,FRA,DXB,Cloudy,Medium,21,11,41,15,311
4569,2025-09-13 11:04:41,2025-09-13 12:04:41,Sunset Skies Air,ORD,ORD,Windy,Severe,58,7,22,11,285
4570,2025-01-03 23:14:41,2025-01-04 02:14:41,EagleFly Express,SCL,HND,Stormy,Low,15,9,18,23,344
4571,2025-02-12 02:15:41,2025-02-12 03:15:41,JetStream Airlines,SCL,GRU,Hot,Severe,44,27,42,2,285
4572,2025-03-06 00:46:41,2025-03-06 01:46:41,CloudNine Aviation,DXB,HND,Sunny,Low,27,30,35,0,330
4573,2025-08-24 00:06:41,2025-08-24 05:06:41,Sunset Skies Air,DXB,FRA,Icy,Low,75,4,41,0,282
4574,2024-12-17 23:29:41,2024-12-18 01:29:41,EagleFly Express,SFO,FRA,Hot,High,48,-7,45,23,368
4575,2025-05-10 15:51:41,2025-05-10 17:51:41,CloudNine Aviation,SFO,HND,Snowy,Low,86,-1,16,15,377
4576,2024-12-28 11:59:41,2024-12-28 12:59:41,JetStream Airlines,HND,HKG,Cloudy,High,92,20,29,11,308
4577,2025-08-26 05:35:41,2025-08-26 10:35:41,CloudNine Aviation,HND,NRT,Cold,Medium,43,19,2,5,173
4578,2025-07-24 02:51:41,2025-07-24 06:51:41,Sunset Skies Air,CPT,SFO,Cold,High,71,6,15,2,386
4579,2025-03-24 07:24:41,2025-03-24 08:24:41,EagleFly Express,ORD,FRA,Foggy,Low,56,40,31,7,293
4580,2024-12-11 16:01:41,2024-12-11 18:01:41,CloudNine Aviation,CDG,FRA,Icy,High,43,-4,28,16,322
4581,2025-02-27 18:08:41,2025-02-27 23:08:41,Sunset Skies Air,DXB,ORD,Icy,Severe,8,38,5,18,227
4582,2025-04-15 02:29:41,2025-04-15 04:29:41,Sunset Skies Air,GRU,LHR,Snowy,Low,46,25,31,2,192
4583,2025-06-12 15:32:41,2025-06-12 19:32:41,CloudNine Aviation,HND,HND,Sunny,Medium,47,36,21,15,273
4584,2024-10-21 01:27:41,2024-10-21 04:27:41,Sunset Skies Air,ORD,JFK,Snowy,Medium,48,39,4,1,174
4585,2024-10-11 09:51:41,2024-10-11 14:51:41,EagleFly Express,LAX,SYD,Foggy,Low,107,-2,17,9,187
4586,2024-12-12 17:39:41,2024-12-12 22:39:41,Sunset Skies Air,HKG,HND,Stormy,High,112,0,15,17,375
4587,2025-03-22 01:55:41,2025-03-22 05:55:41,JetStream Airlines,ORD,CPT,Hazy,Medium,112,4,21,1,266
4588,2024-09-30 12:59:41,2024-09-30 13:59:41,SkyHigh Airways,DXB,AMS,Snowy,High,65,3,18,12,265
4589,2025-09-01 18:26:41,2025-09-01 19:26:41,CloudNine Aviation,SCL,AMS,Hot,Severe,40,40,26,18,262
4590,2024-12-13 10:51:41,2024-12-13 15:51:41,Sunset Skies Air,SYD,ORD,Hazy,Severe,17,15,43,10,343
4591,2025-05-31 14:12:41,2025-05-31 16:12:41,JetStream Airlines,FRA,HKG,Sunny,High,95,14,28,14,187
4592,2025-04-13 07:48:41,2025-04-13 12:48:41,BlueHorizon Airlines,DXB,ORD,Hot,Medium,14,3,10,7,252
4593,2025-05-30 13:43:41,2025-05-30 15:43:41,EagleFly Express,NRT,CPT,Foggy,High,14,0,47,13,176
4594,2025-03-28 03:34:41,2025-03-28 07:34:41,EagleFly Express,NRT,ORD,Sunny,Low,41,17,30,3,200
4595,2025-06-25 19:25:41,2025-06-25 23:25:41,JetStream Airlines,AMS,HKG,Windy,Severe,31,18,36,19,375
4596,2024-11-14 21:50:41,2024-11-14 23:50:41,EagleFly Express,FRA,SCL,Cold,Severe,62,32,50,21,309
4597,2025-05-05 16:23:41,2025-05-05 20:23:41,Sunset Skies Air,SCL,FRA,Stormy,Medium,21,21,41,16,230
4598,2025-04-29 19:22:41,2025-04-29 20:22:41,Sunset Skies Air,NRT,SFO,Cold,High,45,11,50,19,262
4599,2025-05-18 00:17:41,2025-05-18 05:17:41,SkyHigh Airways,CDG,ORD,Stormy,Medium,46,-3,14,0,365
4600,2025-03-12 00:48:41,2025-03-12 02:48:41,SkyHigh Airways,LAX,NRT,Foggy,Severe,69,22,39,0,291
4601,2024-11-29 13:20:41,2024-11-29 16:20:41,Sunset Skies Air,GRU,GRU,Icy,High,118,-7,18,13,362
4602,2025-09-12 07:03:41,2025-09-12 08:03:41,EagleFly Express,GRU,LHR,Icy,Medium,35,34,8,7,318
4603,2025-01-03 04:51:41,2025-01-03 09:51:41,SkyHigh Airways,HND,SFO,Stormy,Low,34,12,24,4,310
4604,2025-04-21 13:03:41,2025-04-21 16:03:41,SkyHigh Airways,FRA,SCL,Snowy,High,48,-8,49,13,268
4605,2025-06-10 08:54:41,2025-06-10 09:54:41,CloudNine Aviation,SYD,SYD,Hot,Medium,83,3,27,8,333
4606,2025-01-24 08:37:41,2025-01-24 09:37:41,BlueHorizon Airlines,ORD,DXB,Windy,Medium,43,7,21,8,198
4607,2025-02-07 13:17:41,2025-02-07 15:17:41,JetStream Airlines,ORD,HND,Icy,Severe,1,15,40,13,201
4608,2025-07-20 01:23:41,2025-07-20 04:23:41,SkyHigh Airways,CPT,LAX,Rainy,High,81,31,11,1,238
4609,2025-05-14 00:05:41,2025-05-14 01:05:41,CloudNine Aviation,SFO,GRU,Stormy,Low,99,7,34,0,216
4610,2024-10-09 11:02:41,2024-10-09 15:02:41,BlueHorizon Airlines,AMS,AMS,Hazy,Low,112,9,40,11,172
4611,2025-05-21 14:06:41,2025-05-21 16:06:41,BlueHorizon Airlines,CPT,FRA,Stormy,High,117,-3,12,14,389
4612,2025-06-27 01:14:41,2025-06-27 05:14:41,BlueHorizon Airlines,GRU,FRA,Cloudy,High,85,2,31,1,379
4613,2025-01-19 07:46:41,2025-01-19 11:46:41,CloudNine Aviation,HKG,LHR,Foggy,High,57,10,16,7,198
4614,2025-06-17 15:18:41,2025-06-17 18:18:41,BlueHorizon Airlines,AMS,HKG,Icy,Low,46,2,34,15,320
4615,2025-06-13 00:22:41,2025-06-13 05:22:41,JetStream Airlines,LAX,AMS,Foggy,Low,48,32,30,0,377
4616,2025-06-06 23:19:41,2025-06-07 00:19:41,BlueHorizon Airlines,JFK,SFO,Icy,Severe,109,-7,3,23,248
4617,2024-10-05 19:38:41,2024-10-05 21:38:41,CloudNine Aviation,LHR,LHR,Snowy,Medium,113,36,48,19,260
4618,2024-12-01 22:44:41,2024-12-01 23:44:41,SkyHigh Airways,LAX,LHR,Sunny,Severe,52,33,41,22,174
4619,2024-10-22 21:15:41,2024-10-23 02:15:41,CloudNine Aviation,GRU,NRT,Windy,High,41,13,24,21,381
4620,2024-09-23 17:41:41,2024-09-23 19:41:41,Sunset Skies Air,CDG,ORD,Snowy,High,78,39,32,17,244
4621,2025-06-10 08:31:41,2025-06-10 10:31:41,Sunset Skies Air,LAX,NRT,Cold,High,70,-2,27,8,220
4622,2025-02-15 09:08:41,2025-02-15 12:08:41,SkyHigh Airways,SFO,SCL,Snowy,Low,110,9,18,9,325
4623,2025-06-29 08:59:41,2025-06-29 09:59:41,EagleFly Express,HND,LHR,Hazy,Severe,60,31,32,8,260
4624,2025-06-20 20:19:41,2025-06-21 00:19:41,BlueHorizon Airlines,SYD,LAX,Sunny,Low,95,35,38,20,210
4625,2025-08-18 15:37:41,2025-08-18 19:37:41,JetStream Airlines,FRA,HKG,Sunny,Severe,89,-7,48,15,308
4626,2025-02-20 20:11:41,2025-02-20 22:11:41,JetStream Airlines,ORD,AMS,Snowy,Low,115,10,41,20,204
4627,2024-11-07 21:13:41,2024-11-08 00:13:41,BlueHorizon Airlines,SCL,SFO,Windy,Low,76,28,14,21,337
4628,2025-06-07 14:04:41,2025-06-07 15:04:41,JetStream Airlines,SYD,FRA,Hot,High,42,19,6,14,213
4629,2025-08-02 15:21:41,2025-08-02 16:21:41,JetStream Airlines,HND,CPT,Cold,High,62,7,35,15,197
4630,2025-01-01 06:23:41,2025-01-01 07:23:41,Sunset Skies Air,NRT,DXB,Rainy,High,37,11,31,6,318
4631,2025-02-10 17:07:41,2025-02-10 21:07:41,BlueHorizon Airlines,HKG,LHR,Cloudy,Low,81,1,12,17,387
4632,2024-11-24 11:57:41,2024-11-24 16:57:41,BlueHorizon Airlines,SCL,ORD,Hazy,Medium,69,-1,10,11,316
4633,2024-12-06 14:16:41,2024-12-06 17:16:41,CloudNine Aviation,NRT,DXB,Hazy,High,97,27,19,14,197
4634,2025-01-12 20:09:41,2025-01-13 00:09:41,JetStream Airlines,SCL,SYD,Stormy,Low,101,32,49,20,370
4635,2025-09-05 08:51:41,2025-09-05 12:51:41,BlueHorizon Airlines,NRT,SCL,Cloudy,High,68,31,22,8,331
4636,2025-08-21 05:35:41,2025-08-21 09:35:41,CloudNine Aviation,GRU,CDG,Foggy,Low,111,-4,17,5,211
4637,2024-12-27 18:33:41,2024-12-27 21:33:41,CloudNine Aviation,SCL,DXB,Snowy,Severe,42,7,19,18,280
4638,2024-09-28 19:59:41,2024-09-29 00:59:41,CloudNine Aviation,GRU,JFK,Icy,High,115,10,11,19,369
4639,2025-07-17 23:11:41,2025-07-18 04:11:41,JetStream Airlines,NRT,AMS,Foggy,High,38,7,20,23,188
4640,2025-04-06 15:58:41,2025-04-06 18:58:41,CloudNine Aviation,ORD,NRT,Cold,High,79,-7,6,15,206
4641,2025-03-24 14:43:41,2025-03-24 16:43:41,JetStream Airlines,SFO,CDG,Sunny,Medium,66,25,3,14,232
4642,2025-07-03 01:09:41,2025-07-03 05:09:41,Sunset Skies Air,DXB,LHR,Hazy,High,46,30,41,1,314
4643,2024-12-07 04:38:41,2024-12-07 06:38:41,Sunset Skies Air,ORD,JFK,Stormy,High,100,2,48,4,170
4644,2024-12-27 01:02:41,2024-12-27 02:02:41,EagleFly Express,GRU,FRA,Rainy,Low,84,39,5,1,319
4645,2025-08-31 15:21:41,2025-08-31 16:21:41,JetStream Airlines,NRT,CDG,Hazy,Medium,60,30,7,15,177
4646,2024-11-30 15:48:41,2024-11-30 20:48:41,Sunset Skies Air,AMS,CDG,Windy,Medium,46,23,22,15,273
4647,2025-04-18 17:18:41,2025-04-18 18:18:41,CloudNine Aviation,CDG,CDG,Hot,Low,25,28,37,17,189
4648,2024-11-03 16:30:41,2024-11-03 17:30:41,SkyHigh Airways,JFK,HND,Snowy,Medium,76,24,23,16,176
4649,2025-08-16 23:12:41,2025-08-17 00:12:41,BlueHorizon Airlines,NRT,NRT,Cold,Low,12,40,21,23,239
4650,2025-05-03 20:59:41,2025-05-04 00:59:41,BlueHorizon Airlines,LHR,CPT,Stormy,Severe,95,3,35,20,388
4651,2024-11-30 21:17:41,2024-11-30 23:17:41,BlueHorizon Airlines,GRU,DXB,Foggy,Severe,10,40,11,21,182
4652,2025-08-08 23:41:41,2025-08-09 02:41:41,JetStream Airlines,JFK,DXB,Hazy,Low,47,15,28,23,268
4653,2024-11-04 01:33:41,2024-11-04 06:33:41,CloudNine Aviation,SYD,NRT,Windy,Medium,49,34,17,1,184
4654,2025-07-03 19:02:41,2025-07-04 00:02:41,JetStream Airlines,LHR,JFK,Stormy,High,35,-1,36,19,334
4655,2025-07-04 10:35:41,2025-07-04 11:35:41,SkyHigh Airways,LHR,JFK,Snowy,Medium,76,24,38,10,328
4656,2024-12-24 02:53:41,2024-12-24 03:53:41,EagleFly Express,ORD,LHR,Snowy,Medium,42,12,21,2,184
4657,2025-03-27 21:49:41,2025-03-28 00:49:41,EagleFly Express,SFO,HND,Icy,Medium,77,20,38,21,250
4658,2025-06-26 16:40:41,2025-06-26 18:40:41,JetStream Airlines,HKG,AMS,Cold,High,21,15,31,16,368
4659,2025-08-23 11:54:41,2025-08-23 15:54:41,EagleFly Express,SCL,FRA,Rainy,High,93,-4,37,11,192
4660,2024-12-05 20:45:41,2024-12-05 21:45:41,Sunset Skies Air,DXB,SFO,Stormy,Medium,11,32,3,20,234
4661,2024-11-29 16:08:41,2024-11-29 19:08:41,SkyHigh Airways,SFO,ORD,Windy,Low,44,28,15,16,206
4662,2025-08-18 04:55:41,2025-08-18 05:55:41,BlueHorizon Airlines,AMS,HND,Windy,High,74,-4,25,4,238
4663,2024-12-17 11:45:41,2024-12-17 13:45:41,Sunset Skies Air,SFO,HKG,Hot,Low,111,-7,18,11,372
4664,2024-09-27 15:00:41,2024-09-27 20:00:41,JetStream Airlines,HKG,LAX,Sunny,Severe,112,13,20,15,285
4665,2024-10-21 20:20:41,2024-10-22 01:20:41,BlueHorizon Airlines,LHR,CPT,Snowy,Low,65,19,16,20,334
4666,2025-03-21 18:05:41,2025-03-21 21:05:41,CloudNine Aviation,CDG,HKG,Windy,Medium,66,-3,28,18,328
4667,2024-11-20 22:13:41,2024-11-20 23:13:41,EagleFly Express,GRU,CDG,Hazy,High,35,23,33,22,242
4668,2025-08-22 12:46:41,2025-08-22 13:46:41,JetStream Airlines,SYD,LAX,Hot,Low,58,-9,48,12,299
4669,2025-05-29 13:43:41,2025-05-29 18:43:41,BlueHorizon Airlines,CDG,SYD,Rainy,Low,80,19,16,13,287
4670,2025-05-04 12:11:41,2025-05-04 13:11:41,EagleFly Express,DXB,JFK,Sunny,Low,33,6,50,12,372
4671,2025-08-19 10:42:41,2025-08-19 14:42:41,Sunset Skies Air,JFK,LAX,Sunny,Severe,58,17,46,10,327
4672,2025-07-27 11:46:41,2025-07-27 15:46:41,EagleFly Express,SFO,GRU,Snowy,Low,31,30,0,11,321
4673,2025-04-29 17:25:41,2025-04-29 22:25:41,CloudNine Aviation,FRA,SCL,Snowy,High,19,4,45,17,216
4674,2025-03-11 15:57:41,2025-03-11 16:57:41,BlueHorizon Airlines,NRT,NRT,Stormy,Medium,50,-9,30,15,380
4675,2025-02-08 02:43:41,2025-02-08 07:43:41,Sunset Skies Air,DXB,SFO,Rainy,Severe,92,16,17,2,283
4676,2025-07-24 19:44:41,2025-07-25 00:44:41,SkyHigh Airways,NRT,AMS,Cold,Low,93,9,14,19,248
4677,2025-08-24 13:25:41,2025-08-24 15:25:41,BlueHorizon Airlines,ORD,AMS,Cloudy,Medium,49,-8,26,13,261
4678,2025-03-01 19:39:41,2025-03-01 20:39:41,CloudNine Aviation,AMS,HND,Stormy,Low,40,15,35,19,238
4679,2025-09-02 00:20:41,2025-09-02 01:20:41,EagleFly Express,LAX,AMS,Stormy,Severe,115,26,1,0,185
